Row.names	Apap_The_002_1	Apap_The_002_2	Apap_The_002_3	Apap_The_024_1	Apap_The_024_2	Apap_The_024_3	Apap_Tox_002_2	Apap_Tox_002_3	Apap_Tox_024_1	Apap_Tox_024_2	Con_DMSO_002_1	Con_DMSO_002_2	Con_DMSO_002_3	Con_DMSO_024_1	Con_DMSO_024_2	Con_DMSO_024_3
ENSG00000146243	0	44	0	117.43	66.52	64	129	96.36	0	9	193	152	0	0	0	0
ENSG00000146247	153	127	166	67.57	297.48	94	156	28.64	381	357	252	21	308	285	443	93
ENSG00000146250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146263	92.44	54.99	14	1.03	67.92	38.69	60	0	0	83.01	152.01	25.01	159	0	1	0
ENSG00000146267	1	0	0	0	0	0	66.73	7	0	0	0	0	0	0	0	0
ENSG00000146276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146278	1071	1196	641	3824	3726	1149	850	989	513	1096	1447	3039	1708	960	912	1221
ENSG00000146281	146	70.02	14	135	212	32	106	144	96	230	216	511	1	21	435.03	309
ENSG00000146282	314	627	66	148	537	148	302	283	388	258	294	12	604	0	726	1
ENSG00000146285	0	0	49	39	13	16	100	0	0	2	0	0	1	1	1	0
ENSG00000146350	34.93	4	0	12	2.8	0	0	28	34.36	0.93	73.4	0	1	0	0	318.4
ENSG00000146352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146373	627	781	708	443	790	248	937	395	737	657	981	184	2617	1160	2479	1746
ENSG00000146374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146376	243	337	201	133	202	93	502	141	209	390	410	428	2	1145	349	826
ENSG00000146378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146386	1058	1892	1183	858	900	672	2019	1244	766	654	1308	1312	557	1171	1777	1911
ENSG00000146399	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000146409	0	54	33	12	6	12	181	39	0	0	77	3	0	102	28	0
ENSG00000146410	0	0	41	19	0	0	50	0	0	0	0	0	0	0	0	0
ENSG00000146411	155	293	116	30.22	178.43	9	51	112	10	68	314	637	0	331.2	356.02	0
ENSG00000146414	4	10	0	67	51	73	0	120	0	136	167	85	0	0	7	305
ENSG00000146416	1014.77	1952	805	1275	1593	628	1162	971	1019	1196	1787	1010	659	1723	2781	2674
ENSG00000146425	285	1652	747	1152	897	419	797	1325	459	707	928	764	88	165	2040	2175
ENSG00000146426	0	39	73	12	71	63	0	0	0	6	0	0	0	211	36	0
ENSG00000146433	391	744	568	666	846	475	525	500	92	246	524	883	801	59	787	768
ENSG00000146453	0	64	0	53	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000146457	854	1450.11	334	1125	759	661.47	840	590	767	1081	1459	342	1582	1198	3926	3109
ENSG00000146463	337	712	248	672	539	294	1022	847	472	1235	1459	1150	512	1723	4177	1589
ENSG00000146469	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000146476	275	570	269	219	282	137	194	147	266	138	330	8	387	337	276	57
ENSG00000146477	696	523	367	474	584	210	191	392	348	320	1032	765	272	359	905	765
ENSG00000146521	66	0	1	24	53.02	11	0	0	56.7	0	0	0	346	0	0	1
ENSG00000146530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146535	495	900	458	631	848	154	510	369.01	33.01	585	192	1917	979	502	283	578
ENSG00000146540	233	730	192	293	305	119	370	68	341	337	131	256	493	234	4	224
ENSG00000146555	0	0	0	0	2	0	68	4	83	0	0	1	0	0	1	0
ENSG00000146556	6.79	164.74	0	124.52	172.45	64.07	113.51	0	3.19	123.71	0	32.74	0	0	4.56	299.84
ENSG00000146574	620.08	803.9	351.07	448.51	447.16	291.5	484.99	452.12	635.71	391.75	384.89	303.22	4.59	117.38	1955.37	1620.4
ENSG00000146576	271	351	71	188	313	204	244	209	54	0	0	548	1	14	2	0
ENSG00000146587	55	79	0	23	83	1	82	77	31	9	189	0	0	0	50	0
ENSG00000146592	442	58	112	336	337	442	235	230	97	232	348	582	87	121	239	1147
ENSG00000146618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146648	3483	7830.94	3297	6782.85	8062.31	3651.12	6276.98	4385	2908.66	4886.86	11969	6100	6345	7270	5847	7454
ENSG00000146666	0	0	76	12	35	0	0	0	2	75	0	0	0	0	0	119
ENSG00000146670	0	264	3	50	0	77	1	16	0	5	0	0	0	0	0	0
ENSG00000146674	694	496	199	868	1280	205	571	281	1075	718	634	752	1503	579	3246	2763
ENSG00000146676	77	340	164	195	381	187	127	135	268	306	1130	363	0	884	2356.01	938
ENSG00000146677	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146678	1161	1961	878	3976	3349	1895	910	753	1116	1989	1171	4800	699	2184	3463	3449
ENSG00000146700	110	8	46	83	1	72	0	80	0	0	2	35	0	0	0	0
ENSG00000146701	17486	26805	14481	24327	23136	15010	21101	16113	10038	14716	14888	18956	13006	13430	19510	20154
ENSG00000146707	101	104	278.94	96.36	71.41	63.12	100.08	216	0	187	127.58	121	0	963.99	479.99	0
ENSG00000146722	0	0	0	9	0	1	0	0	0	15	0	0	0	0	0	0
ENSG00000146729	346.74	352	264	166.88	393.88	73	150	176	483	111	111	78	700	356	973	880
ENSG00000146731	1191	2389	959	1551	1659	918	996	1243	1107	863	1040	2823	185	1087	1930	1184
ENSG00000146733	533	866.08	372	580	502	439	521.21	534	76	234	406.02	201.08	1	226	624	732
ENSG00000146755	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146757	1	151	80	37	99.01	90	4	16.09	51	35	303	130	1	0	182	46
ENSG00000146776	121	392	49	87	317	9	257	0	0	37	224	58	645	236	460	0
ENSG00000146802	99	289	34.03	61.47	90.9	39	81	99	39.98	0	231	6	0	748	268	0
ENSG00000146809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146826	200	230	151	510	312	193	330	310	343	126	146	610	445	621	5	1
ENSG00000146828	103	295	247	282.02	211	123	310	120	35	134	7	499	0	0	0	0
ENSG00000146830	5	250	257	197	180	122	99	152	0	148	0	0	0	12	1	1
ENSG00000146833	2	111	227	187	338	137	337	144	206	138	200	757	0	235	4	0
ENSG00000146834	640	712	272	496	790	405	352	182	66	270	614	282	675	433	775	400
ENSG00000146839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146842	263.02	413.53	139.06	264.01	258	124	227	357.45	188	44	636.72	429.2	1	8.72	502.64	133
ENSG00000146856	135	17	0	47	72	22	146	89	0	43	1	26	0	64	0	488
ENSG00000146857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146858	1	190	0	19	135	19	0	1	0	0	0	0	0	2	0	0
ENSG00000146859	1780.22	2973.71	1478.96	3796.98	2967.92	1980.34	1178.37	758.77	1145.29	1538.72	1847.3	2963.56	2305.08	1599.77	2781	709.24
ENSG00000146872	108	690.64	162	260	295	204	216	210	524	263	197.29	932	424	723	964	1001
ENSG00000146904	450	659	95	478	886	360	372	362	330	447	0	166	34	411	88	1
ENSG00000146909	69	209.81	71	84	60	50	409	21	184	0	125	308	2	3	1316	374
ENSG00000146910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146918	213	14	38	145	79	1	32	70	78	75	9	0	0	286	147	0
ENSG00000146926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146938	0	15.22	0	0	0	0	20	22	0	0	0	0	0	0	1	0
ENSG00000146950	588	637	218	392	657	325	27	46	28	63	649	524	1	95	272	348
ENSG00000146955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146963	85.67	444.33	812.64	235.41	277	200.49	423.1	77.88	329	223.95	1030	909	1	1293	1210	440
ENSG00000146966	0	0	53	0	0	5.47	0	0	0	0	0	0	0	459	1	0
ENSG00000147003	24	718	140	257	430	245	811	262	292	298	364	116	954	661	651	1837
ENSG00000147010	470	1257	508	880	1177	476	680	690	1022	391	946	254	2616	814	1381	661
ENSG00000147027	210	678	158	121	128	54	75	84	243	301	654	905	597	546	143	142
ENSG00000147036	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147041	0	98	36	126	5	7	48	1	152	117	0	162	0	411	236	0
ENSG00000147044	178	594	395	636	556	365	448	550.99	446	663	795	536	1	669	1421	470
ENSG00000147050	598	553	278	305	422	268	353	454	134	586	486	349	390	525	1606	1
ENSG00000147059	0	0	0	0	26.65	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147065	17135	28184	10327	17420	22229	11348	20753.99	17900	12508	17930	25689	23566	11267	17868	33445	28464
ENSG00000147081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147082	0	24	0	5	57	0	69	30	0	32	167	181	0	0	126	0
ENSG00000147099	47	146	32	119	210	115	22	22	309	104	17	0	1	0	44	356
ENSG00000147100	2310	3045	2140	2149	3057	1131	2335	1822	889	1473	2799	1466	2019	3293	573	1753
ENSG00000147113	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147118	0	22	0	7	4.5	29	1	3	93	3	151	0	0	51	271.77	9
ENSG00000147119	0	74	0	106	22	93	65	0	0	0	0	0	0	232	0	0
ENSG00000147121	73.28	17.06	13	32.82	196.94	73	248	107	113	44.13	162	1	1	0	16	205
ENSG00000147123	3550	7498	4902	4814	3903	3044	4845	3272	2358	2854	3557	4051	2578	3159	2427	2684
ENSG00000147124	216	134	77	139	242	1	63	106	13	59	321	185	833	473	12	1212
ENSG00000147127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147130	575	1572	781	1802	2030	706	1090	856	907	918	991	1440	716	1144	673	6
ENSG00000147133	246	252	97	204	223	27	183	138	145	260	125	260	1143	139	569	4
ENSG00000147138	0	0	17	0	0	0	0	0	0	34	0	0	0	0	0	0
ENSG00000147140	9291	14001	6632	9841	11124	5234	16255	13454	11157	13292	17020	16863	10087	20757	34966	31033.99
ENSG00000147144	412	399	138	702	641	168	97	323	41	264	218	1112	479	402	241	0
ENSG00000147145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147155	5142	10486	5651	6106	6659	3226	7708	4847	2690	4042	1969	7317	1170	4772	2644	4547
ENSG00000147160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147162	499	228	183	328	558	309	472	339	776	402	838	670	1212	369	882	2196
ENSG00000147164	578	834	467	428	747	392	484	298	636	273	217	432	159	712	394	1439
ENSG00000147166	0	0	6	0	0	10	119	56	398	0	0	705	2	1	1	1154
ENSG00000147168	82	232	46	322	364	147	154	97	92	94	221	20	2	0	1	0
ENSG00000147174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147180	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
ENSG00000147183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147202	589	1545	410	774.85	1058	465	827	1049.71	974	764.32	2110	2721	841	1936	1817	1600
ENSG00000147206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147223	0	0	0	0	2	41	0	0	0	0	0	0	0	0	0	0
ENSG00000147224	195	271	122	289	254	209	464	275	288	324	366	69	0	642	618	199
ENSG00000147231	6	2	62	3	0	0	25	17	0	64	0	7	0	5	0	0
ENSG00000147234	0	0	0	0	0	0	0	18	70	0	0	0	0	0	0	0
ENSG00000147246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147251	37	210	41	65	233	118	87	34	269	196	212	0	0	62	6	311
ENSG00000147255	0	193	47	29	65	56	0	163	1	32	1	4	702	2	0	1
ENSG00000147256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147257	0	0	0	81	0	8	86	98	0	0	0	0	691	0	0	0
ENSG00000147262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147274	333	815.02	444.88	508.05	272	294	608	471.99	660.19	583	1442.52	613	404	872	604.59	310
ENSG00000147316	117	342	145	145	288.03	186	221	41	185	228.72	289	156	2	164	20	54
ENSG00000147324	591	479	354	476	722	335	387	459	194	336	157	854	684	3	2420	1320
ENSG00000147364	511	1296	726	711	1127	556	997	591	651	331	384	321	2	2334	3508	2720
ENSG00000147378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147383	957	2173	935	1310	1337	754	1512	1018	240	1290	1700	433	424	2459	1216	2979
ENSG00000147394	26	226	68	112	92	97	1	219	85	132	1	0	1	111	7	559
ENSG00000147400	227	680	343	362	603	116	627	754	332	675	992	264	869	634	976	1321
ENSG00000147403	5538.39	8701.68	6706.58	6921.48	6565.16	5629.22	6354.1	3828	2137	4016.78	3766.02	8445.52	7089	3401.78	2624	4732.13
ENSG00000147408	0	24	192	3	0	33	0	7	0	0	0	32	0	0	0	0
ENSG00000147416	964	2107	1044	1395	2016	1228	1605	1590	1314	1217	2639	2617	1546	2204	1948	1469
ENSG00000147419	640	1225.99	705	932	1176	217	1730	1789	677	1252	2421	769	325	1145	2038	3737
ENSG00000147421	329	355	203	194	353	191	380	69	132	295	51	867	0	92	134	749
ENSG00000147432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147437	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147439	1	167	0	64.21	138	6.2	65.26	45	0	63	0	0	1	0	58	0
ENSG00000147443	162	42	70	185	42	62	55	48	106	89	91	1	0	0	0	1
ENSG00000147454	37.14	269.69	120.68	330.45	237.7	45.8	146.59	279.74	157.36	52.22	178.63	150.33	1318.74	25	477.09	732
ENSG00000147457	491	608	350	271	451	308	1012	474	300	415	871	139	0	262	1447	1685
ENSG00000147459	938	1368	323	666	1101	430	1090	637	1224	720	615	1133	368	1436	1812	2078
ENSG00000147465	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147471	1567	2235	1207	1592	1930	989	1304	1072	1131	1594	2020	1601	4098	2008	2996	2944
ENSG00000147475	895	1691.21	1190	920	1394	987	2018	1340	1788	1417	2666	1740	2132	1457	1857	1610
ENSG00000147481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147488	0	154	85	12	38	0	1	0	145	31	0	40	0	1	223	0
ENSG00000147509	9	0	0	1	0	0	13	150	0	0	0	0	0	0	0	137
ENSG00000147526	969	1507	525	1289	1717	606	1577	1103	1163	915	2421	785	688	1732	3261	2051
ENSG00000147533	767	1922	824	1086	1672	650	2031	1592	1027	1098	2033	590	937	1315	4967	2825
ENSG00000147535	55	386	189	361	161	146	181	269	283	273	594	98	0	179	1531	129
ENSG00000147536	6	63	0	29.05	0	54	3.37	0	23	44	223	18	0	0	0	0
ENSG00000147548	157	160	319	365	305	299	340	274	0	432	810	199	761	563	1557	527
ENSG00000147570	0	0	0	0	0	0	12	0	0	0	0	0	0	116	0	0
ENSG00000147571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147573	1666	2630	1131	1362	1617	501	1473	1357	1877	1209	1947	1671	135	1362	2831	774
ENSG00000147576	487	963	465	592	406	456	325	449	546	514	532	507	1	1082	607	3
ENSG00000147586	231	219	194	112	20.27	12	74	53	25	83.64	150	12	2136	220	717	0
ENSG00000147588	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147592	1060	1553	658	1109	1339	758	1197	814	1120	1037	1879	550	9	1947	2698	2103
ENSG00000147596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147601	101	252	19	208	220	137	141	217	108	111	242	355	0	29	1388	353
ENSG00000147604	1399	2018	1302	961	979	781	1271	704	1188	1242	1204	184	2	898	2235	1485
ENSG00000147606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147614	117	40	51	152.82	154	85	62	44	157	78.01	0	0	1	0	0	364
ENSG00000147642	119	95	83	207	208	131	275	105	114	277	470	49	391	516	531	556
ENSG00000147647	2763	5657	2725	4116	4627	2273	2771	2775	2304	3109	2048	2673	6512	5096	5846	6320
ENSG00000147649	1803	3249	865	1560.06	1704.83	697	2446	2294	1366	2571	3878	1827.17	1099	3093	8552	6528
ENSG00000147650	103	86.51	50	1	61	60	128.55	0	44	104	118	1	0	0	3	0
ENSG00000147654	86	322	112	145	94	86	395	154	38	120	399	149	3	594	105	0
ENSG00000147655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147669	848	1717	348	737	849	342	874	957	774	699	1186	383	721	2228	1918	2405
ENSG00000147676	687	775	493	547	1197	262	746	196	578	742	1086	937	1421	1191	822	504
ENSG00000147677	1583	4196	1813	2012	1622	983	2327	2011	1253	1796	3158	3525	4419	1980	3859	4273
ENSG00000147679	102.58	7	0	27	51	0	12.21	5	56	180	96	60	0	134	24	219
ENSG00000147684	3630	5084	2683	4689	4366	3319	3087	2367	1759	2477	1775	1816	855	2650	1954	1116
ENSG00000147687	0	3	0	43	0	38	12.3	94	0	21	151	0	0	0	0	0
ENSG00000147689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147697	3	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147724	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
ENSG00000147753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147789	102	29	74	62	72	91.27	0	29	61	139	28	4	0	0	1	111
ENSG00000147799	181	18	0	29	43	93	146	0	56	56	0	0	0	0	0	0
ENSG00000147804	51	143	0	186	85	31	121	142	48	0	33	6	0	0	1097	2
ENSG00000147813	472	863	493	802	1167.76	833	790	136	138	280	533	875	0	374	2	0
ENSG00000147852	301	715	301	449	506.65	320.24	598	620.3	540	519	597	1246	412	826.74	1285.55	1498
ENSG00000147853	1723.72	2635.75	1518.41	2084.74	2347.7	1344.3	2777.82	1922.4	1903.07	1811.45	3832.59	2532.28	2868	3114	7343.05	3332.51
ENSG00000147854	67	533	183	144	85	98	236	175	70	262	105	85	0	444	0	278
ENSG00000147862	779	899	766	778	1154	421	1574	1151	794	782	1424	1535	2770	1342	2826	3048
ENSG00000147869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147872	29721	44201	23382	46195	45001	28637	29649	25986	30114	36217.01	36340	34485	24646	50582	79711.38	53846
ENSG00000147873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147874	149	383	115	182.12	346	169	291.22	163	427	450	67	280	1	1050	478	850
ENSG00000147883	13	208	49	155	145	118	205	120	33	130	446	135	0	75	741	694
ENSG00000147885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147889	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
ENSG00000147894	15	200	1	38	0	62	194	0	79	26	174	1	0	0	0	14
ENSG00000147896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147905	499	875	194	568	619	94	917	726	1038	1112	428	1396	1890	1216	2312	2770
ENSG00000147912	243.32	190.62	61	394.21	156.28	328.8	21.68	84.51	385	306.68	399.3	88	348	313.5	554	1.46
ENSG00000147955	11773	15942	8820	14131	16016	9156	14805	8242	5443	7738	8575	13037	8001	8565	14431	12227
ENSG00000147996	160.27	11.8	76.24	107.77	143.73	69.86	375.06	238.37	75	89.17	21.93	0	0	16.64	722.01	464
ENSG00000148019	19	398	118	121	127.01	30	254	142	154.14	194	363	19	0	410.87	356	111
ENSG00000148053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148057	14	102	141	373	263	443	247	159	156	422	199	28	0	45	694	0
ENSG00000148082	0	43	2	5	0	26	0	0	0	34	46	0	1	191	266	0
ENSG00000148090	67	103	194	164	71	25	50	149	61	157	28	56	1	258	1	414
ENSG00000148110	62	261	78	151	251	46	206	159	319	240	282	287	695	28	0	325
ENSG00000148120	310	10	92	118	308	62	204	340	325	45	261	48	1	228	0	2
ENSG00000148123	84	10	275	149	42	136	42	1	244	79	14	173	0	75	0	17
ENSG00000148136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148143	55	146	53	38	196	112	208	141	734	192	28	20	1	5	468	0
ENSG00000148153	178	323.2	171	184.61	114	78	173	277	144	57.04	584	98	203	336	863	758
ENSG00000148154	175	583	167	640	701	266	270	487	237	829	522	639	650	446	1219	705
ENSG00000148156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148158	212	395	326	568	514	129	767	214	228	481	246	453	351	850	392	1899
ENSG00000148175	7231	12919	4734	9022	10696	4962	9540	7243	5534	7329	10937	10283	12314	13203	14152.42	15075
ENSG00000148180	3324	4802	2047	3687	3585	2028	3473	1934	1998	1955	1375	4417	3292	1166	1062	916
ENSG00000148187	381	568	125	269	596	158	504	178	145	204	741	826.02	17	430	2042	9
ENSG00000148200	276.37	100.01	235	30.01	227	1	121.03	0	122.01	59.57	139.82	245.04	0	4	0	18
ENSG00000148204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148218	1999	2905	1459	1749	2495	1075	2051	2364	1789	1663	841	1847	548	1605	1305	2587
ENSG00000148219	1.02	503.74	85.01	171.99	241.31	56.14	70.3	99.83	123.61	60.03	337.82	93.58	0	128.94	228.28	888.23
ENSG00000148225	44	70	176	177.16	195.04	77.12	49	107.52	99	52.29	0	0	0	0	0	0
ENSG00000148229	591	1203	473	722	569	336	1094	482	810	573	708	904	2	788	612	2050
ENSG00000148248	6968	13821	7829	10491	10908	6075	10801	8456	4914	6544	8171	8174	2472	5964	12612	11537
ENSG00000148288	49	30	0	46	0	32	53	0	0	0	0	0	0	0	0	0
ENSG00000148290	588	419	118	326	202	91	244	111	176	70	163	1	0	0	1	60
ENSG00000148291	179	395	306	319	196	350	362	699	253	281	1	0	8	357	881	0
ENSG00000148296	276	693	312.75	328.5	270.03	114.63	51	159	64	205.86	92	101	2	335	126	193
ENSG00000148297	657	286	84	932.14	494	330.18	255	109.68	122	318	309.33	72	440	7	805	392
ENSG00000148300	339	290	138	273	145	131	420	96	24	110	32	3	161	6	2	358
ENSG00000148303	18008.17	22694	14855.11	16299	15946	12165.9	18008	11267	8536	9296	8032	17348	7030.73	6488	8743	7549
ENSG00000148308	1639	1487	1278	1725	1197	1068	1221	1072	203	713	1141	682	174	233	1669	1005
ENSG00000148331	320	635.21	84.74	475.07	482.79	420.35	373.74	438.53	248	316.78	460.98	1011.32	306.45	156.06	39.76	7
ENSG00000148334	196	1202	461	758	409	311	847	205	510	500	284	312	4	2	134	1
ENSG00000148335	343	989.79	933.35	584.93	486.55	487	961.26	171.47	31	308	678.73	1940.7	1108.55	622.94	414.24	8
ENSG00000148337	2124	2461	906	2493	2543	1355	1663	1131	571	1137	2086	2039	1365	2419	1431	1140
ENSG00000148339	709	608.28	694	527.72	806.11	340.82	1255.93	637.15	57	316.7	199	628.64	0	1	1	316
ENSG00000148341	389	663	357	546	517	331	495	144	131	37	234	210	402	268	409	205
ENSG00000148343	147	426	310	553.41	616	320	348	302	178.12	399	225	457	0	0	10	472
ENSG00000148344	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	652
ENSG00000148346	2	166	423	471	404	282	1	58	85	202	189	876	1	376	3	316
ENSG00000148356	404	675	444	581	1204	561	506	335	252	682	571	2245	1006	197	748	1320
ENSG00000148357	0	95.66	4.94	6.82	25	28	0	67.27	0	0	0	0	1	0	0	0
ENSG00000148358	684	1670	439	599	869	777	1362	863	759	915	749	1410	2	643	1291	924
ENSG00000148362	194	349	73	240	84	62	306	1	156	71	0	242	0	1	423	0
ENSG00000148377	0	0	0	0	0	0	0	0	0	0	0	0	0	67.72	0	0
ENSG00000148384	195	270	2	297	524	136	130	233	131	258	1	474	2	2	557	324
ENSG00000148386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148396	4498	5905	3438	6928	10005	4139	4364	2700	2493	3626	4512	5222	3824	3386	7656	8075
ENSG00000148399	105	264	105	127	185	44	0	46	151	0	1	0	0	9	0	0
ENSG00000148400	724	1589	662	983	1399	870	422	510	627	561	868	956	1	502	413	0
ENSG00000148408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148411	368	2119	888	2092	2453	1626	1606	1086	1032	850	915	1665	1032	1126	2320	538
ENSG00000148426	72	428	122	298	418	274	212	174	15	312	485	904	532	593	244	215
ENSG00000148429	1008.66	939.86	642	788	1157.11	362	555.11	583	425	580	936	1231	687	1291	2022	1647
ENSG00000148444	98.35	295.43	112	52.48	178.3	141.25	320.04	195.06	17	262.42	392.92	1	1	130	908	0
ENSG00000148450	202	640	191	189	342	162	476	301	288	90	65	59	463	85	1	1
ENSG00000148459	445	861	235	225	452	194	325	271	280	342	220	253	867	651	485	790
ENSG00000148468	688	655	422	972	1254	590	676	387	435	762	524	1127	737	1259	1368	1117
ENSG00000148481	277	841	146	386	158	269	331	536	117	767	856	405	375	588	1673	843
