1599	11679671	"An abundant class of tiny RNAs with probable regulatory roles in Caenorhabditis elegans"	Lau NC, Lim LP, Weinstein EG, Bartel DP	Science. 294:858-862(2001).
2283	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2284	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2285	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2286	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2287	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2288	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2289	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2290	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2291	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2292	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2293	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2294	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2295	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2296	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2297	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2298	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2299	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2300	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2301	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2302	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2303	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2304	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2305	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2306	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2307	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2308	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2309	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2310	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2311	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2312	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2313	23034410	"Birth and expression evolution of mammalian microRNA genes"	Meunier J, Lemoine F, Soumillon M, Liechti A, Weier M, Guschanski K, Hu H, Khaitovich P, Kaessmann H	Genome Res. 23:34-45(2013).
2314	23226537	"The repertoire and features of human platelet microRNAs"	Ple H, Landry P, Benham A, Coarfa C, Gunaratne PH, Provost P	PLoS One. 7:e50746(2012).
2315	22013051	"High-resolution profiling and analysis of viral and host small RNAs during human  cytomegalovirus infection"	Stark TJ, Arnold JD, Spector DH, Yeo GW	J Virol. 86:226-235(2012).
2316	22715351	"The microRNA Transcriptome of Human Cytomegalovirus (HCMV)"	Meshesha MK, Veksler-Lublinsky I, Isakov O, Reichenstein I, Shomron N, Kedem K, Ziv-Ukelson M, Bentwich Z, Avni YS	Open Virol J. 6:38-48(2012).
2317	23572382	"microRNA profiling of root tissues and root forming explant cultures in Medicago  truncatula"	Eyles RP, Williams PH, Ohms SJ, Weiller GF, Ogilvie HA, Djordjevic MA, Imin N	Planta. 238:91-105(2013).
2318	23100578	"Profiling of differentially expressed microRNA and the bioinformatic target gene  analyses in bovine fast- and slow-type muscles by massively parallel sequencing"	Muroya S, Taniguchi M, Shibata M, Oe M, Ojima K, Nakajima I, Chikuni K	J Anim Sci. 91:90-103(2013).
2319	19082544	"HIV-1 genome-encoded hiv1-mir-H1 impairs cellular responses to infection"	Kaul D, Ahlawat A, Gupta SD	Mol Cell Biochem. 323:143-148(2009).
2320	20546828	"HIV-miR-H1 evolvability during HIV pathogenesis"	Lamers SL, Fogel GB, McGrath MS	Biosystems. 101:88-96(2010).
2321	21543500	"Identification and expression analysis of herpes B virus-encoded small RNAs"	Amen MA, Griffiths A	J Virol. 85:7296-7311(2011).
2322	23264558	"Addressing the role of microRNAs in reprogramming leaf growth during drought stress in Brachypodium distachyon"	Bertolini E, Verelst W, Horner DS, Gianfranceschi L, Piccolo V, Inze D, Pe ME, Mica E	Mol Plant. 6:423-443(2013).
2323	22504889	"Regulatory role of miR-2909 in cell-mediated immune response"	Kaul D, Sasikala M, Raina A	Cell Biochem Funct. 30:500-504(2012).
2324	23268654	"Genome-wide annotation and analysis of zebra finch microRNA repertoire reveal sex-biased expression"	Luo GZ, Hafner M, Shi Z, Brown M, Feng GH, Tuschl T, Wang XJ, Li X	BMC Genomics. 13:727(2012).
2325	20140706	"Characterization of microRNAs from sheep (Ovis aries) using computational and experimental analyses"	Sheng X, Song X, Yu Y, Niu L, Li S, Li H, Wei C, Liu T, Zhang L, Du L	Mol Biol Rep. 38:3161-3171(2011).
2326	23269700	"MicroRNA in the ovine mammary gland during early pregnancy: spatial and temporal  expression of miR-21, miR-205, and miR-200"	Galio L, Droineau S, Yeboah P, Boudiaf H, Bouet S, Truchet S, Devinoy E	Physiol Genomics. 45:151-161(2013).
2327	22955976	"Discovery of hundreds of mirtrons in mouse and human small RNA data"	Ladewig E, Okamura K, Flynt AS, Westholm JO, Lai EC	Genome Res. 22:1634-1645(2012).
2328	22953717	"Profiling microRNAs in lung tissue from pigs infected with Actinobacillus pleuropneumoniae"	Podolska A, Anthon C, Bak M, Tommerup N, Skovgaard K, Heegaard PM, Gorodkin J, Cirera S, Fredholm M	BMC Genomics. 13:459(2012).
2329	23437348	"Identification and characterization of miRNA transcriptome in potato by high-throughput sequencing"	Zhang R, Marshall D, Bryan GJ, Hornyik C	PLoS One. 8:e57233(2013).
2330	23229173	"Human hepatocellular carcinoma cell-specific miRNAs reveal the differential expression of miR-24 and miR-27a in cirrhotic/non-cirrhotic HCC"	Salvi A, Abeni E, Portolani N, Barlati S, De Petro G	Int J Oncol. 42:391-402(2013).
2331	23291876	"Genome-wide identification and characterization of microRNA genes and their targets in flax (Linum usitatissimum): Characterization of flax miRNA genes"	Barvkar VT, Pardeshi VC, Kale SM, Qiu S, Rollins M, Datla R, Gupta VS, Kadoo NY	Planta. 237:1149-1161(2013).
2332	22962612	"High-throughput sequencing and characterization of the small RNA transcriptome reveal features of novel and conserved microRNAs in Panax ginseng"	Wu B, Wang M, Ma Y, Yuan L, Lu S	PLoS One. 7:e44385(2012).
2333	22863067	"High-throughput sequencing of small RNAs and analysis of differentially expressed microRNAs associated with pistil development in Japanese apricot"	Gao Z, Shi T, Luo X, Zhang Z, Zhuang W, Wang L	BMC Genomics. 13:371(2012).
2334	22909020	"Unique expression, processing regulation, and regulatory network of peach (Prunus persica) miRNAs"	Zhu H, Xia R, Zhao B, An YQ, Dardick CD, Callahan AM, Liu Z	BMC Plant Biol. 12:149(2012).
2335	22722851	"Butterfly genome reveals promiscuous exchange of mimicry adaptations among species"	The Heliconius Genome Consortium	Nature. 487:94-98(2012).
2336	23570526	"Identification of drought-responsive and novel Populus trichocarpa microRNAs by high-throughput sequencing and their targets using degradome analysis"	Shuai P, Liang D, Zhang Z, Yin W, Xia X	BMC Genomics. 14:233(2013).
2337	22844398	"Novel microRNAs differentially expressed during aging in the mouse brain"	Inukai S, de Lencastre A, Turner M, Slack F	PLoS One. 7:e40028(2012).
2338	23345446	"Deep sequencing reveals abundant noncanonical retroviral microRNAs in B-cell leukemia/lymphoma"	Rosewick N, Momont M, Durkin K, Takeda H, Caiment F, Cleuter Y, Vernin C, Mortreux F, Wattel E, Burny A, Georges M, Van den Broeke A	Proc Natl Acad Sci U S A. 110:2306-2311(2013).
2339	22894611	"Identification and characterization of small non-coding RNAs from Chinese fir by  high throughput sequencing"	Wan LC, Wang F, Guo X, Lu S, Qiu Z, Zhao Y, Zhang H, Lin J	BMC Plant Biol. 12:146(2012).
2340	22875808	"MicroRNAs in Amoebozoa: deep sequencing of the small RNA population in the social amoeba Dictyostelium discoideum reveals developmentally regulated microRNAs"	Avesson L, Reimegard J, Wagner EG, Soderbom F	RNA. 18:1771-1782(2012).
2341	22753475	"The genome of melon (Cucumis melo L.)"	Garcia-Mas J, Benjak A, Sanseverino W, Bourgeois M, Mir G, Gonzalez VM, Henaff E, Camara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutierrez S, Blanca J, Canizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodriguez-Moreno L, Droege M, Du L, Alvarez-Tejado M, Lorent	Proc Natl Acad Sci U S A. 109:11872-11877(2012).
2342	22492913	"Novel microRNAs encoded by duck enteritis virus"	Yao Y, Smith LP, Petherbridge L, Watson M, Nair V	J Gen Virol. 93:1530-1536(2012).
2343	22408181	"Transcriptome-wide analysis of small RNA expression in early zebrafish development"	Wei C, Salichos L, Wittgrove CM, Rokas A, Patton JG	RNA. 18:915-929(2012).
2344	19324892	"Prediction of novel microRNA genes in cancer-associated genomic regions--a combined computational and experimental approach"	Oulas A, Boutla A, Gkirtzou K, Reczko M, Kalantidis K, Poirazi P	Nucleic Acids Res. 37:3276-3287(2009).
2345	22954617	"A new microRNA target prediction tool identifies a novel interaction of a putative miRNA with CCND2"	Oulas A, Karathanasis N, Louloupi A, Iliopoulos I, Kalantidis K, Poirazi P	RNA Biol. 9:1196-1207(2012).
2346	23325850	"Deep sequencing of small RNAs identifies canonical and non-canonical miRNA and endogenous siRNAs in mammalian somatic tissues"	Castellano L, Stebbing J	Nucleic Acids Res. 41:3339-3351(2013).
2347	22138860	"A comparative miRNAome analysis reveals seven fiber initiation-related and 36 novel miRNAs in developing cotton ovules"	Wang ZM, Xue W, Dong CJ, Jin LG, Bian SM, Wang C, Wu XY, Liu JY	Mol Plant. 5:889-900(2012).
2348	22388699	"Computational identification of microRNAs and their targets in cassava (Manihot esculenta Crantz.)"	Patanun O, Lertpanyasampatha M, Sojikul P, Viboonjun U, Narangajavana J	Mol Biotechnol. 53:257-269(2013).
2349	23080016	"The developmental outcomes of P0-mediated ARGONAUTE destabilization in tomato"	Hendelman A, Kravchik M, Stav R, Zik M, Lugassi N, Arazi T	Planta. 237:363-377(2013).
2350	23087254	"The novel miR-7515 decreases the proliferation and migration of human lung cancer cells by targeting c-Met"	Lee JM, Yoo JK, Yoo H, Jung HY, Lee DR, Jeong HC, Oh SH, Chung HM, Kim JK	Mol Cancer Res. 11:43-53(2013).
2351	23166587	"Transcriptome sequencing and annotation for the Jamaican fruit bat (Artibeus jamaicensis)"	Shaw TI, Srivastava A, Chou WC, Liu L, Hawkinson A, Glenn TC, Adams R, Schountz T	PLoS One. 7:e48472(2012).
2352	23071252	"Two microRNAs linked to nodule infection and nitrogen-fixing ability in the legume Lotus japonicus"	De Luis A, Markmann K, Cognat V, Holt DB, Charpentier M, Parniske M, Stougaard J, Voinnet O	Plant Physiol. 160:2137-2154(2012).
2353	23342099	"Identification and characterization of microRNAs in channel catfish (Ictalurus punctatus) by using Solexa sequencing technology"	Xu Z, Chen J, Li X, Ge J, Pan J, Xu X	PLoS One. 8:e54174(2013).
2354	23184950	"A newly identified microRNA, mmu-miR-7578, functions as a negative regulator on inflammatory cytokines tumor necrosis factor-alpha and interleukin-6 via targeting Egr1 in vivo"	Zhang J, Xie S, Ma W, Teng Y, Tian Y, Huang X, Zhang Y	J Biol Chem. 288:4310-4320(2013).
2355	23363624	"High-throughput sequencing reveals extraordinary fluidity of miRNA, piRNA, and siRNA pathways in nematodes"	Shi Z, Montgomery TA, Qi Y, Ruvkun G	Genome Res. 23:497-508(2013).
2356	23444042	"miR-7641 modulates the expression of CXCL1 during endothelial differentiation derived from human embryonic stem cells"	Yoo JK, Jung HY, Kim CH, Son WS, Kim JK	Arch Pharm Res. 36:353-358(2013).
2357	23512275	"A microRNA encoded by HSV-1 inhibits a cellular transcriptional repressor of viral immediate early and early genes"	Wu W, Guo Z, Zhang X, Guo L, Liu L, Liao Y, Wang J, Wang L, Li Q	Sci China Life Sci. 56:373-383(2013).
2358	23349041	"The identification of microRNAs in calcisponges: independent evolution of microRNAs in basal metazoans"	Robinson JM, Sperling EA, Bergum B, Adamski M, Nichols SA, Adamska M, Peterson KJ	J Exp Zool B Mol Dev Evol. 320:84-93(2013).
2359	23627500	"Identification of a novel microRNA (miRNA) from rice that targets an alternatively spliced transcript of the Nramp6 (Natural resistance-associated macrophage protein 6) gene involved in pathogen resistance"	Campo S, Peris-Peris C, Sire C, Moreno AB, Donaire L, Zytnicki M, Notredame C, Llave C, San Segundo B	New Phytol. 199:212-227(2013).
2360	23535375	"Interleukin-27 treated human macrophages induce the expression of novel microRNAs which may mediate anti-viral properties"	Swaminathan S, Hu X, Zheng X, Kriga Y, Shetty J, Zhao Y, Stephens R, Tran B, Baseler MW, Yang J, Lempicki RA, Huang D, Lane HC, Imamichi T	Biochem Biophys Res Commun. 434:228-234(2013).
2361	23593307	"Identification and analysis of red sea mangrove (Avicennia marina) microRNAs by high-throughput sequencing and their association with stress responses"	Khraiwesh B, Pugalenthi G, Fedoroff NV	PLoS One. 8:e60774(2013).
2362	23626677	"Characterization of novel precursor miRNAs using next generation sequencing and prediction of miRNA targets in Atlantic halibut"	Bizuayehu TT, Fernandes JM, Johansen SD, Babiak I	PLoS One. 8:e61378(2013).
2363	23329697	"Rat mir-155 generated from the lncRNA Bic is 'hidden' in the alternate genomic assembly and reveals the existence of novel mammalian miRNAs and clusters"	Uva P, Da Sacco L, Del Corno M, Baldassarre A, Sestili P, Orsini M, Palma A, Gessani S, Masotti A	RNA. 19:365-379(2013).
2364	23472090	"Next generation sequencing reveals the expression of a unique miRNA profile in response to a gram-positive bacterial infection"	Lawless N, Foroushani AB, McCabe MS, O'Farrelly C, Lynn DJ	PLoS One. 8:e57543(2013).
2365	23071617	"microRNAs associated with drought response in the bioenergy crop sugarcane (Saccharum spp.)"	Ferreira TH, Gentile A, Vilela RD, Costa GG, Dias LI, Endres L, Menossi M	PLoS One. 7:e46703(2012).
2366	23410827	"The draft genome and transcriptome of Panagrellus redivivus are shaped by the harsh demands of a free-living lifestyle"	Srinivasan J, Dillman AR, Macchietto MG, Heikkinen L, Lakso M, Fracchia KM, Antoshechkin I, Mortazavi A, Wong G, Sternberg PW	Genetics. 193:1279-1295(2013).
2367	23660593	"Research resource: small RNA-seq of human granulosa cells reveals miRNAs in FSHR  and aromatase genes"	Velthut-Meikas A, Simm J, Tuuri T, Tapanainen JS, Metsis M, Salumets A	Mol Endocrinol. 27:1128-1141(2013).
2368	23612084	"Characterization and Identification of novel serum microRNAs in sepsis patients with different outcomes"	Wang HJ, Zhang PJ, Chen WJ, Jie D, Dan F, Jia YH, Xie LX	Shock. 39:480-487(2013).
2369	23185045	"Profiling of T helper cell-derived small RNAs reveals unique antisense transcripts and differential association of miRNAs with argonaute proteins 1 and  2"	Polikepahad S, Corry DB	Nucleic Acids Res. 41:1164-1177(2013).
2370	23335747	"Genome-wide analyses of amphioxus microRNAs reveal an immune regulation via miR-92d targeting C3"	Yang R, Zheng T, Cai X, Yu Y, Yu C, Guo L, Huang S, Zhu W, Zhu R, Yan Q, Ren Z, Chen S, Xu A	J Immunol. 190:1491-1500(2013).
2371	23216749	"Asymmetric purine-pyrimidine distribution in cellular small RNA population of papaya"	Aryal R, Yang X, Yu Q, Sunkar R, Li L, Ming R	BMC Genomics. 13:682(2012).
2372	22841625	"Identification and characterization of miRNAs and their potential targets in flax"	Neutelings G, Fenart S, Lucau-Danila A, Hawkins S	J Plant Physiol. 169:1754-1766(2012).
2373	24119003	"Integrated RNA-seq and sRNA-seq analysis identifies novel nitrate-responsive genes in Arabidopsis thaliana roots"	Vidal EA, Moyano TC, Krouk G, Katari MS, Tanurdzic M, McCombie WR, Coruzzi GM, Gutierrez RA	BMC Genomics. 14:701(2013).
2374	24475082	"Systems and evolutionary characterization of microRNAs and their underlying regulatory networks in soybean cotyledons"	Goettel W, Liu Z, Xia J, Zhang W, Zhao PX, An YQ	PLoS One. 9:e86153(2014).
2375	24499489	"Exploration of microRNAs in porcine milk exosomes"	Chen T, Xi QY, Ye RS, Cheng X, Qi QE, Wang SB, Shu G, Wang LN, Zhu XT, Jiang QY, Zhang YL	BMC Genomics. 15:100(2014).
2376	24559317	"Identification of novel and conserved miRNAs involved in pollen development in Brassica campestris ssp. chinensis by high-throughput sequencing and degradome analysis"	Jiang J, Lv M, Liang Y, Ma Z, Cao J	BMC Genomics. 15:146(2014).
2377	24692655	"Large numbers of novel miRNAs originate from DNA transposons and are coincident with a large species radiation in bats"	Platt RN 2nd, Vandewege MW, Kern C, Schmidt CJ, Hoffmann FG, Ray DA	Mol Biol Evol. 31:1536-1545(2014).
2378	24376253	"Global and local perturbation of the tomato microRNA pathway by a trans-activated DICER-LIKE 1 mutant"	Kravchik M, Sunkar R, Damodharan S, Stav R, Zohar M, Isaacson T, Arazi T	J Exp Bot. 65:725-739(2014).
2379	24448446	"Fast-evolving microRNAs are highly expressed in the early embryo of Drosophila virilis"	Ninova M, Ronshaugen M, Griffiths-Jones S	RNA. 20:360-372(2014).
2380	24642861	"Cnidarian microRNAs frequently regulate targets by cleavage"	Moran Y, Fredman D, Praher D, Li XZ, Wee LM, Rentzsch F, Zamore PD, Technau U, Seitz H	Genome Res. 24:651-663(2014).
2381	24069470	"Sex-biased expression of microRNAs in Schistosoma mansoni"	Marco A, Kozomara A, Hui JH, Emery AM, Rollinson D, Griffiths-Jones S, Ronshaugen M	PLoS Negl Trop Dis. 7:e2402(2013).
2382	23729632	"Conserved miRNAs are candidate post-transcriptional regulators of developmental arrest in free-living and parasitic nematodes"	Ahmed R, Chang Z, Younis AE, Langnick C, Li N, Chen W, Brattig N, Dieterich C	Genome Biol Evol. 5:1246-1260(2013).
2383	24367943	"Parallel analysis of RNA ends enhances global investigation of microRNAs and target RNAs of Brachypodium distachyon"	Jeong DH, Schmidt SA, Rymarquis LA, Park S, Ganssmann M, German MA, Accerbi M, Zhai J, Fahlgren N, Fox SE, Garvin DF, Mockler TC, Carrington JC, Meyers BC, Green PJ	Genome Biol. 14:R145(2013).
